original_path,distorted_path,family,member,distortion_type,seed,mean_disp,max_disp,param_alpha,param_sigma,param_grid_step
data/split/train/FAMILY-22/FATHER/FM022_F5.png,data/train_distorted/distorted/FAMILY-22/FATHER/FM022_F5_elastic.png,FAMILY-22,FATHER,elastic,4201590,4.63,11.8,8.967,7.78,32
data/split/train/FAMILY-22/FATHER/FM022_F5.png,data/train_distorted/distorted/FAMILY-22/FATHER/FM022_F5_local.png,FAMILY-22,FATHER,local,4201591,3.08,7.52,,,
data/split/train/FAMILY-22/FATHER/FM022_F5.png,data/train_distorted/distorted/FAMILY-22/FATHER/FM022_F5_bending.png,FAMILY-22,FATHER,bending,4201592,6.55,11.95,,,
data/split/train/FAMILY-22/MOTHER/FM022_M1.png,data/train_distorted/distorted/FAMILY-22/MOTHER/FM022_M1_elastic.png,FAMILY-22,MOTHER,elastic,4201600,6.73,15.48,11.95,6.956,32
data/split/train/FAMILY-22/MOTHER/FM022_M1.png,data/train_distorted/distorted/FAMILY-22/MOTHER/FM022_M1_local.png,FAMILY-22,MOTHER,local,4201601,4.91,10.93,,,
data/split/train/FAMILY-22/MOTHER/FM022_M1.png,data/train_distorted/distorted/FAMILY-22/MOTHER/FM022_M1_bending.png,FAMILY-22,MOTHER,bending,4201602,4.57,8.32,,,
data/split/train/FAMILY-22/MOTHER/FM022_M2.png,data/train_distorted/distorted/FAMILY-22/MOTHER/FM022_M2_elastic.png,FAMILY-22,MOTHER,elastic,4201610,6.57,17.13,11.31,5.024,32
data/split/train/FAMILY-22/MOTHER/FM022_M2.png,data/train_distorted/distorted/FAMILY-22/MOTHER/FM022_M2_local.png,FAMILY-22,MOTHER,local,4201611,3.18,6.02,,,
data/split/train/FAMILY-22/MOTHER/FM022_M2.png,data/train_distorted/distorted/FAMILY-22/MOTHER/FM022_M2_bending.png,FAMILY-22,MOTHER,bending,4201612,3.94,6.93,,,
data/split/train/FAMILY-22/MOTHER/FM022_M3.png,data/train_distorted/distorted/FAMILY-22/MOTHER/FM022_M3_elastic.png,FAMILY-22,MOTHER,elastic,4201620,4.46,11.34,8.655,7.75,32
data/split/train/FAMILY-22/MOTHER/FM022_M3.png,data/train_distorted/distorted/FAMILY-22/MOTHER/FM022_M3_local.png,FAMILY-22,MOTHER,local,4201621,3.92,8.3,,,
data/split/train/FAMILY-22/MOTHER/FM022_M3.png,data/train_distorted/distorted/FAMILY-22/MOTHER/FM022_M3_bending.png,FAMILY-22,MOTHER,bending,4201622,4.05,7.44,,,
data/split/train/FAMILY-22/MOTHER/FM022_M4.png,data/train_distorted/distorted/FAMILY-22/MOTHER/FM022_M4_elastic.png,FAMILY-22,MOTHER,elastic,4201630,6.54,14.8,12.007,6.248,32
data/split/train/FAMILY-22/MOTHER/FM022_M4.png,data/train_distorted/distorted/FAMILY-22/MOTHER/FM022_M4_local.png,FAMILY-22,MOTHER,local,4201631,4.18,11.57,,,
data/split/train/FAMILY-22/MOTHER/FM022_M4.png,data/train_distorted/distorted/FAMILY-22/MOTHER/FM022_M4_bending.png,FAMILY-22,MOTHER,bending,4201632,5.65,10.06,,,
data/split/train/FAMILY-22/MOTHER/FM022_M5.png,data/train_distorted/distorted/FAMILY-22/MOTHER/FM022_M5_elastic.png,FAMILY-22,MOTHER,elastic,4201640,5.66,15.93,9.841,7.133,32
data/split/train/FAMILY-22/MOTHER/FM022_M5.png,data/train_distorted/distorted/FAMILY-22/MOTHER/FM022_M5_local.png,FAMILY-22,MOTHER,local,4201641,2.77,5.09,,,
data/split/train/FAMILY-22/MOTHER/FM022_M5.png,data/train_distorted/distorted/FAMILY-22/MOTHER/FM022_M5_bending.png,FAMILY-22,MOTHER,bending,4201642,5.17,8.9,,,
data/split/train/FAMILY-24/CHILD/FM024_C1.png,data/train_distorted/distorted/FAMILY-24/CHILD/FM024_C1_elastic.png,FAMILY-24,CHILD,elastic,4201650,8.36,20.57,15.554,6.624,32
data/split/train/FAMILY-24/CHILD/FM024_C1.png,data/train_distorted/distorted/FAMILY-24/CHILD/FM024_C1_local.png,FAMILY-24,CHILD,local,4201651,3.28,8.19,,,
data/split/train/FAMILY-24/CHILD/FM024_C1.png,data/train_distorted/distorted/FAMILY-24/CHILD/FM024_C1_bending.png,FAMILY-24,CHILD,bending,4201652,5.57,10.15,,,
data/split/train/FAMILY-24/CHILD/FM024_C2.png,data/train_distorted/distorted/FAMILY-24/CHILD/FM024_C2_elastic.png,FAMILY-24,CHILD,elastic,4201660,6.4,17.08,11.394,6.187,32
data/split/train/FAMILY-24/CHILD/FM024_C2.png,data/train_distorted/distorted/FAMILY-24/CHILD/FM024_C2_local.png,FAMILY-24,CHILD,local,4201661,4.98,12.71,,,
data/split/train/FAMILY-24/CHILD/FM024_C2.png,data/train_distorted/distorted/FAMILY-24/CHILD/FM024_C2_bending.png,FAMILY-24,CHILD,bending,4201662,6.6,11.78,,,
data/split/train/FAMILY-24/CHILD/FM024_C3.png,data/train_distorted/distorted/FAMILY-24/CHILD/FM024_C3_elastic.png,FAMILY-24,CHILD,elastic,4201670,4.76,11.32,8.832,6.464,32
data/split/train/FAMILY-24/CHILD/FM024_C3.png,data/train_distorted/distorted/FAMILY-24/CHILD/FM024_C3_local.png,FAMILY-24,CHILD,local,4201671,3.31,8.18,,,
data/split/train/FAMILY-24/CHILD/FM024_C3.png,data/train_distorted/distorted/FAMILY-24/CHILD/FM024_C3_bending.png,FAMILY-24,CHILD,bending,4201672,4.6,8.51,,,
data/split/train/FAMILY-24/CHILD/FM024_C4.png,data/train_distorted/distorted/FAMILY-24/CHILD/FM024_C4_elastic.png,FAMILY-24,CHILD,elastic,4201680,5.82,13.4,10.191,5.331,32
data/split/train/FAMILY-24/CHILD/FM024_C4.png,data/train_distorted/distorted/FAMILY-24/CHILD/FM024_C4_local.png,FAMILY-24,CHILD,local,4201681,3.85,8.54,,,
data/split/train/FAMILY-24/CHILD/FM024_C4.png,data/train_distorted/distorted/FAMILY-24/CHILD/FM024_C4_bending.png,FAMILY-24,CHILD,bending,4201682,5.96,10.59,,,
data/split/train/FAMILY-24/CHILD/FM024_C5.png,data/train_distorted/distorted/FAMILY-24/CHILD/FM024_C5_elastic.png,FAMILY-24,CHILD,elastic,4201690,6.81,16.41,13.162,7.064,32
data/split/train/FAMILY-24/CHILD/FM024_C5.png,data/train_distorted/distorted/FAMILY-24/CHILD/FM024_C5_local.png,FAMILY-24,CHILD,local,4201691,2.57,6.84,,,
data/split/train/FAMILY-24/CHILD/FM024_C5.png,data/train_distorted/distorted/FAMILY-24/CHILD/FM024_C5_bending.png,FAMILY-24,CHILD,bending,4201692,5.2,8.73,,,
data/split/train/FAMILY-24/FATHER/FM024_F1.png,data/train_distorted/distorted/FAMILY-24/FATHER/FM024_F1_elastic.png,FAMILY-24,FATHER,elastic,4201700,8.12,18.33,14.14,5.406,32
data/split/train/FAMILY-24/FATHER/FM024_F1.png,data/train_distorted/distorted/FAMILY-24/FATHER/FM024_F1_local.png,FAMILY-24,FATHER,local,4201701,3.29,8.89,,,
data/split/train/FAMILY-24/FATHER/FM024_F1.png,data/train_distorted/distorted/FAMILY-24/FATHER/FM024_F1_bending.png,FAMILY-24,FATHER,bending,4201702,6.11,10.55,,,
data/split/train/FAMILY-24/FATHER/FM024_F2.png,data/train_distorted/distorted/FAMILY-24/FATHER/FM024_F2_elastic.png,FAMILY-24,FATHER,elastic,4201710,4.98,11.36,9.09,6.611,32
data/split/train/FAMILY-24/FATHER/FM024_F2.png,data/train_distorted/distorted/FAMILY-24/FATHER/FM024_F2_local.png,FAMILY-24,FATHER,local,4201711,4.1,9.5,,,
data/split/train/FAMILY-24/FATHER/FM024_F2.png,data/train_distorted/distorted/FAMILY-24/FATHER/FM024_F2_bending.png,FAMILY-24,FATHER,bending,4201712,4.68,8.22,,,
data/split/train/FAMILY-24/FATHER/FM024_F3.png,data/train_distorted/distorted/FAMILY-24/FATHER/FM024_F3_elastic.png,FAMILY-24,FATHER,elastic,4201720,6.78,18.02,11.776,6.367,32
data/split/train/FAMILY-24/FATHER/FM024_F3.png,data/train_distorted/distorted/FAMILY-24/FATHER/FM024_F3_local.png,FAMILY-24,FATHER,local,4201721,4.55,10.07,,,
data/split/train/FAMILY-24/FATHER/FM024_F3.png,data/train_distorted/distorted/FAMILY-24/FATHER/FM024_F3_bending.png,FAMILY-24,FATHER,bending,4201722,4.54,7.86,,,
data/split/train/FAMILY-24/FATHER/FM024_F4.png,data/train_distorted/distorted/FAMILY-24/FATHER/FM024_F4_elastic.png,FAMILY-24,FATHER,elastic,4201730,7.97,20.75,15.539,6.978,32
data/split/train/FAMILY-24/FATHER/FM024_F4.png,data/train_distorted/distorted/FAMILY-24/FATHER/FM024_F4_local.png,FAMILY-24,FATHER,local,4201731,2.58,6.13,,,
data/split/train/FAMILY-24/FATHER/FM024_F4.png,data/train_distorted/distorted/FAMILY-24/FATHER/FM024_F4_bending.png,FAMILY-24,FATHER,bending,4201732,3.55,6.39,,,
data/split/train/FAMILY-24/FATHER/FM024_F5.png,data/train_distorted/distorted/FAMILY-24/FATHER/FM024_F5_elastic.png,FAMILY-24,FATHER,elastic,4201740,5.0,11.72,9.331,7.161,32
data/split/train/FAMILY-24/FATHER/FM024_F5.png,data/train_distorted/distorted/FAMILY-24/FATHER/FM024_F5_local.png,FAMILY-24,FATHER,local,4201741,2.85,6.52,,,
data/split/train/FAMILY-24/FATHER/FM024_F5.png,data/train_distorted/distorted/FAMILY-24/FATHER/FM024_F5_bending.png,FAMILY-24,FATHER,bending,4201742,5.8,9.71,,,
data/split/train/FAMILY-24/MOTHER/FM024_M1.png,data/train_distorted/distorted/FAMILY-24/MOTHER/FM024_M1_elastic.png,FAMILY-24,MOTHER,elastic,4201750,6.85,18.14,11.634,6.94,32
data/split/train/FAMILY-24/MOTHER/FM024_M1.png,data/train_distorted/distorted/FAMILY-24/MOTHER/FM024_M1_local.png,FAMILY-24,MOTHER,local,4201751,3.21,8.6,,,
data/split/train/FAMILY-24/MOTHER/FM024_M1.png,data/train_distorted/distorted/FAMILY-24/MOTHER/FM024_M1_bending.png,FAMILY-24,MOTHER,bending,4201752,6.54,10.88,,,
data/split/train/FAMILY-24/MOTHER/FM024_M2.png,data/train_distorted/distorted/FAMILY-24/MOTHER/FM024_M2_elastic.png,FAMILY-24,MOTHER,elastic,4201760,5.05,11.59,9.711,7.554,32
data/split/train/FAMILY-24/MOTHER/FM024_M2.png,data/train_distorted/distorted/FAMILY-24/MOTHER/FM024_M2_local.png,FAMILY-24,MOTHER,local,4201761,4.19,8.58,,,
data/split/train/FAMILY-24/MOTHER/FM024_M2.png,data/train_distorted/distorted/FAMILY-24/MOTHER/FM024_M2_bending.png,FAMILY-24,MOTHER,bending,4201762,6.14,10.47,,,
data/split/train/FAMILY-24/MOTHER/FM024_M3.png,data/train_distorted/distorted/FAMILY-24/MOTHER/FM024_M3_elastic.png,FAMILY-24,MOTHER,elastic,4201770,6.34,13.52,11.528,7.97,32
data/split/train/FAMILY-24/MOTHER/FM024_M3.png,data/train_distorted/distorted/FAMILY-24/MOTHER/FM024_M3_local.png,FAMILY-24,MOTHER,local,4201771,4.14,7.91,,,
data/split/train/FAMILY-24/MOTHER/FM024_M3.png,data/train_distorted/distorted/FAMILY-24/MOTHER/FM024_M3_bending.png,FAMILY-24,MOTHER,bending,4201772,4.43,7.69,,,
data/split/train/FAMILY-24/MOTHER/FM024_M4.png,data/train_distorted/distorted/FAMILY-24/MOTHER/FM024_M4_elastic.png,FAMILY-24,MOTHER,elastic,4201780,6.53,15.31,11.246,7.238,32
data/split/train/FAMILY-24/MOTHER/FM024_M4.png,data/train_distorted/distorted/FAMILY-24/MOTHER/FM024_M4_local.png,FAMILY-24,MOTHER,local,4201781,4.41,11.98,,,
data/split/train/FAMILY-24/MOTHER/FM024_M4.png,data/train_distorted/distorted/FAMILY-24/MOTHER/FM024_M4_bending.png,FAMILY-24,MOTHER,bending,4201782,7.03,11.78,,,
data/split/train/FAMILY-24/MOTHER/FM024_M5.png,data/train_distorted/distorted/FAMILY-24/MOTHER/FM024_M5_elastic.png,FAMILY-24,MOTHER,elastic,4201790,6.71,16.96,11.215,5.338,32
data/split/train/FAMILY-24/MOTHER/FM024_M5.png,data/train_distorted/distorted/FAMILY-24/MOTHER/FM024_M5_local.png,FAMILY-24,MOTHER,local,4201791,3.97,7.57,,,
data/split/train/FAMILY-24/MOTHER/FM024_M5.png,data/train_distorted/distorted/FAMILY-24/MOTHER/FM024_M5_bending.png,FAMILY-24,MOTHER,bending,4201792,4.03,6.71,,,
data/split/train/FAMILY-25/CHILD/FM025_C1.png,data/train_distorted/distorted/FAMILY-25/CHILD/FM025_C1_elastic.png,FAMILY-25,CHILD,elastic,4201800,7.08,19.62,12.995,7.297,32
data/split/train/FAMILY-25/CHILD/FM025_C1.png,data/train_distorted/distorted/FAMILY-25/CHILD/FM025_C1_local.png,FAMILY-25,CHILD,local,4201801,2.68,5.66,,,
data/split/train/FAMILY-25/CHILD/FM025_C1.png,data/train_distorted/distorted/FAMILY-25/CHILD/FM025_C1_bending.png,FAMILY-25,CHILD,bending,4201802,5.1,9.19,,,
data/split/train/FAMILY-25/CHILD/FM025_C2.png,data/train_distorted/distorted/FAMILY-25/CHILD/FM025_C2_elastic.png,FAMILY-25,CHILD,elastic,4201810,5.99,13.09,9.515,5.427,32
data/split/train/FAMILY-25/CHILD/FM025_C2.png,data/train_distorted/distorted/FAMILY-25/CHILD/FM025_C2_local.png,FAMILY-25,CHILD,local,4201811,4.84,10.41,,,
data/split/train/FAMILY-25/CHILD/FM025_C2.png,data/train_distorted/distorted/FAMILY-25/CHILD/FM025_C2_bending.png,FAMILY-25,CHILD,bending,4201812,6.91,11.74,,,
data/split/train/FAMILY-25/CHILD/FM025_C3.png,data/train_distorted/distorted/FAMILY-25/CHILD/FM025_C3_elastic.png,FAMILY-25,CHILD,elastic,4201820,7.86,19.76,13.08,6.355,32
data/split/train/FAMILY-25/CHILD/FM025_C3.png,data/train_distorted/distorted/FAMILY-25/CHILD/FM025_C3_local.png,FAMILY-25,CHILD,local,4201821,4.41,10.21,,,
data/split/train/FAMILY-25/CHILD/FM025_C3.png,data/train_distorted/distorted/FAMILY-25/CHILD/FM025_C3_bending.png,FAMILY-25,CHILD,bending,4201822,4.98,8.43,,,
data/split/train/FAMILY-25/CHILD/FM025_C4.png,data/train_distorted/distorted/FAMILY-25/CHILD/FM025_C4_elastic.png,FAMILY-25,CHILD,elastic,4201830,7.54,17.79,15.156,7.278,32
data/split/train/FAMILY-25/CHILD/FM025_C4.png,data/train_distorted/distorted/FAMILY-25/CHILD/FM025_C4_local.png,FAMILY-25,CHILD,local,4201831,4.05,9.67,,,
data/split/train/FAMILY-25/CHILD/FM025_C4.png,data/train_distorted/distorted/FAMILY-25/CHILD/FM025_C4_bending.png,FAMILY-25,CHILD,bending,4201832,3.53,6.39,,,
data/split/train/FAMILY-25/CHILD/FM025_C5.png,data/train_distorted/distorted/FAMILY-25/CHILD/FM025_C5_elastic.png,FAMILY-25,CHILD,elastic,4201840,4.28,12.1,8.744,6.777,32
data/split/train/FAMILY-25/CHILD/FM025_C5.png,data/train_distorted/distorted/FAMILY-25/CHILD/FM025_C5_local.png,FAMILY-25,CHILD,local,4201841,2.68,5.72,,,
data/split/train/FAMILY-25/CHILD/FM025_C5.png,data/train_distorted/distorted/FAMILY-25/CHILD/FM025_C5_bending.png,FAMILY-25,CHILD,bending,4201842,3.33,5.55,,,
data/split/train/FAMILY-25/FATHER/FM025_F1.png,data/train_distorted/distorted/FAMILY-25/FATHER/FM025_F1_elastic.png,FAMILY-25,FATHER,elastic,4201850,4.92,11.65,8.497,5.163,32
data/split/train/FAMILY-25/FATHER/FM025_F1.png,data/train_distorted/distorted/FAMILY-25/FATHER/FM025_F1_local.png,FAMILY-25,FATHER,local,4201851,4.08,8.35,,,
data/split/train/FAMILY-25/FATHER/FM025_F1.png,data/train_distorted/distorted/FAMILY-25/FATHER/FM025_F1_bending.png,FAMILY-25,FATHER,bending,4201852,6.43,10.7,,,
data/split/train/FAMILY-25/FATHER/FM025_F2.png,data/train_distorted/distorted/FAMILY-25/FATHER/FM025_F2_elastic.png,FAMILY-25,FATHER,elastic,4201860,5.41,12.68,9.725,7.16,32
data/split/train/FAMILY-25/FATHER/FM025_F2.png,data/train_distorted/distorted/FAMILY-25/FATHER/FM025_F2_local.png,FAMILY-25,FATHER,local,4201861,2.9,7.49,,,
data/split/train/FAMILY-25/FATHER/FM025_F2.png,data/train_distorted/distorted/FAMILY-25/FATHER/FM025_F2_bending.png,FAMILY-25,FATHER,bending,4201862,3.5,6.12,,,
data/split/train/FAMILY-25/FATHER/FM025_F3.png,data/train_distorted/distorted/FAMILY-25/FATHER/FM025_F3_elastic.png,FAMILY-25,FATHER,elastic,4201870,8.01,20.03,14.945,7.689,32
data/split/train/FAMILY-25/FATHER/FM025_F3.png,data/train_distorted/distorted/FAMILY-25/FATHER/FM025_F3_local.png,FAMILY-25,FATHER,local,4201871,3.95,9.1,,,
data/split/train/FAMILY-25/FATHER/FM025_F3.png,data/train_distorted/distorted/FAMILY-25/FATHER/FM025_F3_bending.png,FAMILY-25,FATHER,bending,4201872,5.09,9.0,,,
data/split/train/FAMILY-25/FATHER/FM025_F4.png,data/train_distorted/distorted/FAMILY-25/FATHER/FM025_F4_elastic.png,FAMILY-25,FATHER,elastic,4201880,7.63,19.09,13.383,5.346,32
data/split/train/FAMILY-25/FATHER/FM025_F4.png,data/train_distorted/distorted/FAMILY-25/FATHER/FM025_F4_local.png,FAMILY-25,FATHER,local,4201881,3.16,7.28,,,
data/split/train/FAMILY-25/FATHER/FM025_F4.png,data/train_distorted/distorted/FAMILY-25/FATHER/FM025_F4_bending.png,FAMILY-25,FATHER,bending,4201882,5.17,9.14,,,
data/split/train/FAMILY-25/FATHER/FM025_F5.png,data/train_distorted/distorted/FAMILY-25/FATHER/FM025_F5_elastic.png,FAMILY-25,FATHER,elastic,4201890,5.47,14.61,11.009,6.637,32
data/split/train/FAMILY-25/FATHER/FM025_F5.png,data/train_distorted/distorted/FAMILY-25/FATHER/FM025_F5_local.png,FAMILY-25,FATHER,local,4201891,4.1,8.69,,,
data/split/train/FAMILY-25/FATHER/FM025_F5.png,data/train_distorted/distorted/FAMILY-25/FATHER/FM025_F5_bending.png,FAMILY-25,FATHER,bending,4201892,4.85,8.67,,,
data/split/train/FAMILY-25/MOTHER/FM025_M1.png,data/train_distorted/distorted/FAMILY-25/MOTHER/FM025_M1_elastic.png,FAMILY-25,MOTHER,elastic,4201900,4.7,10.3,8.2,7.796,32
data/split/train/FAMILY-25/MOTHER/FM025_M1.png,data/train_distorted/distorted/FAMILY-25/MOTHER/FM025_M1_local.png,FAMILY-25,MOTHER,local,4201901,2.9,6.35,,,
data/split/train/FAMILY-25/MOTHER/FM025_M1.png,data/train_distorted/distorted/FAMILY-25/MOTHER/FM025_M1_bending.png,FAMILY-25,MOTHER,bending,4201902,3.7,6.36,,,
data/split/train/FAMILY-25/MOTHER/FM025_M2.png,data/train_distorted/distorted/FAMILY-25/MOTHER/FM025_M2_elastic.png,FAMILY-25,MOTHER,elastic,4201910,4.51,10.87,8.262,6.781,32
data/split/train/FAMILY-25/MOTHER/FM025_M2.png,data/train_distorted/distorted/FAMILY-25/MOTHER/FM025_M2_local.png,FAMILY-25,MOTHER,local,4201911,4.1,7.84,,,
data/split/train/FAMILY-25/MOTHER/FM025_M2.png,data/train_distorted/distorted/FAMILY-25/MOTHER/FM025_M2_bending.png,FAMILY-25,MOTHER,bending,4201912,6.82,12.39,,,
data/split/train/FAMILY-25/MOTHER/FM025_M3.png,data/train_distorted/distorted/FAMILY-25/MOTHER/FM025_M3_elastic.png,FAMILY-25,MOTHER,elastic,4201920,5.56,14.27,10.435,6.717,32
data/split/train/FAMILY-25/MOTHER/FM025_M3.png,data/train_distorted/distorted/FAMILY-25/MOTHER/FM025_M3_local.png,FAMILY-25,MOTHER,local,4201921,2.51,5.12,,,
data/split/train/FAMILY-25/MOTHER/FM025_M3.png,data/train_distorted/distorted/FAMILY-25/MOTHER/FM025_M3_bending.png,FAMILY-25,MOTHER,bending,4201922,4.25,7.4,,,
data/split/train/FAMILY-25/MOTHER/FM025_M4.png,data/train_distorted/distorted/FAMILY-25/MOTHER/FM025_M4_elastic.png,FAMILY-25,MOTHER,elastic,4201930,8.66,23.77,14.065,6.024,32
data/split/train/FAMILY-25/MOTHER/FM025_M4.png,data/train_distorted/distorted/FAMILY-25/MOTHER/FM025_M4_local.png,FAMILY-25,MOTHER,local,4201931,4.64,11.89,,,
data/split/train/FAMILY-25/MOTHER/FM025_M4.png,data/train_distorted/distorted/FAMILY-25/MOTHER/FM025_M4_bending.png,FAMILY-25,MOTHER,bending,4201932,6.67,11.34,,,
data/split/train/FAMILY-25/MOTHER/FM025_M5.png,data/train_distorted/distorted/FAMILY-25/MOTHER/FM025_M5_elastic.png,FAMILY-25,MOTHER,elastic,4201940,8.57,22.75,15.333,5.94,32
data/split/train/FAMILY-25/MOTHER/FM025_M5.png,data/train_distorted/distorted/FAMILY-25/MOTHER/FM025_M5_local.png,FAMILY-25,MOTHER,local,4201941,3.6,8.31,,,
data/split/train/FAMILY-25/MOTHER/FM025_M5.png,data/train_distorted/distorted/FAMILY-25/MOTHER/FM025_M5_bending.png,FAMILY-25,MOTHER,bending,4201942,7.12,12.56,,,
data/split/train/FAMILY-26/CHILD/FM026_C1.png,data/train_distorted/distorted/FAMILY-26/CHILD/FM026_C1_elastic.png,FAMILY-26,CHILD,elastic,4201950,5.34,11.99,10.686,7.5,32
data/split/train/FAMILY-26/CHILD/FM026_C1.png,data/train_distorted/distorted/FAMILY-26/CHILD/FM026_C1_local.png,FAMILY-26,CHILD,local,4201951,4.67,9.02,,,
data/split/train/FAMILY-26/CHILD/FM026_C1.png,data/train_distorted/distorted/FAMILY-26/CHILD/FM026_C1_bending.png,FAMILY-26,CHILD,bending,4201952,3.59,5.99,,,
data/split/train/FAMILY-26/CHILD/FM026_C2.png,data/train_distorted/distorted/FAMILY-26/CHILD/FM026_C2_elastic.png,FAMILY-26,CHILD,elastic,4201960,6.12,13.34,9.829,5.017,32
data/split/train/FAMILY-26/CHILD/FM026_C2.png,data/train_distorted/distorted/FAMILY-26/CHILD/FM026_C2_local.png,FAMILY-26,CHILD,local,4201961,3.12,8.31,,,
data/split/train/FAMILY-26/CHILD/FM026_C2.png,data/train_distorted/distorted/FAMILY-26/CHILD/FM026_C2_bending.png,FAMILY-26,CHILD,bending,4201962,6.65,11.43,,,
data/split/train/FAMILY-26/CHILD/FM026_C3.png,data/train_distorted/distorted/FAMILY-26/CHILD/FM026_C3_elastic.png,FAMILY-26,CHILD,elastic,4201970,5.93,14.61,9.724,6.189,32
data/split/train/FAMILY-26/CHILD/FM026_C3.png,data/train_distorted/distorted/FAMILY-26/CHILD/FM026_C3_local.png,FAMILY-26,CHILD,local,4201971,4.28,8.88,,,
data/split/train/FAMILY-26/CHILD/FM026_C3.png,data/train_distorted/distorted/FAMILY-26/CHILD/FM026_C3_bending.png,FAMILY-26,CHILD,bending,4201972,3.7,6.16,,,
data/split/train/FAMILY-26/CHILD/FM026_C4.png,data/train_distorted/distorted/FAMILY-26/CHILD/FM026_C4_elastic.png,FAMILY-26,CHILD,elastic,4201980,8.48,19.17,14.844,5.867,32
data/split/train/FAMILY-26/CHILD/FM026_C4.png,data/train_distorted/distorted/FAMILY-26/CHILD/FM026_C4_local.png,FAMILY-26,CHILD,local,4201981,4.47,10.3,,,
data/split/train/FAMILY-26/CHILD/FM026_C4.png,data/train_distorted/distorted/FAMILY-26/CHILD/FM026_C4_bending.png,FAMILY-26,CHILD,bending,4201982,4.04,6.73,,,
data/split/train/FAMILY-26/CHILD/FM026_C5.png,data/train_distorted/distorted/FAMILY-26/CHILD/FM026_C5_elastic.png,FAMILY-26,CHILD,elastic,4201990,5.84,14.94,11.16,7.773,32
data/split/train/FAMILY-26/CHILD/FM026_C5.png,data/train_distorted/distorted/FAMILY-26/CHILD/FM026_C5_local.png,FAMILY-26,CHILD,local,4201991,4.2,8.81,,,
data/split/train/FAMILY-26/CHILD/FM026_C5.png,data/train_distorted/distorted/FAMILY-26/CHILD/FM026_C5_bending.png,FAMILY-26,CHILD,bending,4201992,5.3,9.54,,,
data/split/train/FAMILY-26/FATHER/FM026_F1.png,data/train_distorted/distorted/FAMILY-26/FATHER/FM026_F1_elastic.png,FAMILY-26,FATHER,elastic,4202000,5.11,12.95,10.035,7.873,32
data/split/train/FAMILY-26/FATHER/FM026_F1.png,data/train_distorted/distorted/FAMILY-26/FATHER/FM026_F1_local.png,FAMILY-26,FATHER,local,4202001,4.25,8.58,,,
data/split/train/FAMILY-26/FATHER/FM026_F1.png,data/train_distorted/distorted/FAMILY-26/FATHER/FM026_F1_bending.png,FAMILY-26,FATHER,bending,4202002,6.44,11.32,,,
data/split/train/FAMILY-26/FATHER/FM026_F2.png,data/train_distorted/distorted/FAMILY-26/FATHER/FM026_F2_elastic.png,FAMILY-26,FATHER,elastic,4202010,5.19,13.28,8.195,5.169,32
data/split/train/FAMILY-26/FATHER/FM026_F2.png,data/train_distorted/distorted/FAMILY-26/FATHER/FM026_F2_local.png,FAMILY-26,FATHER,local,4202011,4.13,10.55,,,
data/split/train/FAMILY-26/FATHER/FM026_F2.png,data/train_distorted/distorted/FAMILY-26/FATHER/FM026_F2_bending.png,FAMILY-26,FATHER,bending,4202012,5.75,9.6,,,
data/split/train/FAMILY-26/FATHER/FM026_F3.png,data/train_distorted/distorted/FAMILY-26/FATHER/FM026_F3_elastic.png,FAMILY-26,FATHER,elastic,4202020,5.11,10.17,8.974,7.692,32
data/split/train/FAMILY-26/FATHER/FM026_F3.png,data/train_distorted/distorted/FAMILY-26/FATHER/FM026_F3_local.png,FAMILY-26,FATHER,local,4202021,5.38,10.13,,,
data/split/train/FAMILY-26/FATHER/FM026_F3.png,data/train_distorted/distorted/FAMILY-26/FATHER/FM026_F3_bending.png,FAMILY-26,FATHER,bending,4202022,6.64,11.36,,,
data/split/train/FAMILY-26/FATHER/FM026_F4.png,data/train_distorted/distorted/FAMILY-26/FATHER/FM026_F4_elastic.png,FAMILY-26,FATHER,elastic,4202030,7.32,16.47,14.167,6.208,32
data/split/train/FAMILY-26/FATHER/FM026_F4.png,data/train_distorted/distorted/FAMILY-26/FATHER/FM026_F4_local.png,FAMILY-26,FATHER,local,4202031,4.38,9.38,,,
data/split/train/FAMILY-26/FATHER/FM026_F4.png,data/train_distorted/distorted/FAMILY-26/FATHER/FM026_F4_bending.png,FAMILY-26,FATHER,bending,4202032,3.51,6.15,,,
data/split/train/FAMILY-26/FATHER/FM026_F5.png,data/train_distorted/distorted/FAMILY-26/FATHER/FM026_F5_elastic.png,FAMILY-26,FATHER,elastic,4202040,5.6,13.06,9.63,6.408,32
