type,label,image_a,image_b,family_a,family_b,member,score,raw_score,matched_pairs,decision,minutiae_a,minutiae_b
impostor,0,data/split/test/FAMILY-15/MOTHER/FM015_M1.png,data/split/test/FAMILY-67/MOTHER/FM067_M1.png,FAMILY-15,FAMILY-67,MOTHER,0.18,9.0,0,False,48,27
impostor,0,data/split/test/FAMILY-15/MOTHER/FM015_M1.png,data/split/test/FAMILY-78/MOTHER/FM078_M1.png,FAMILY-15,FAMILY-78,MOTHER,0.0,0.0,0,False,48,1
impostor,0,data/split/test/FAMILY-15/MOTHER/FM015_M1.png,data/split/test/FAMILY-9/MOTHER/FM009_M1.png,FAMILY-15,FAMILY-9,MOTHER,0.0,0.0,0,False,48,9
impostor,0,data/split/test/FAMILY-20/MOTHER/FM020_M1.png,data/split/test/FAMILY-23/MOTHER/FM023_M1.png,FAMILY-20,FAMILY-23,MOTHER,0.0,0.0,0,False,3,70
impostor,0,data/split/test/FAMILY-20/MOTHER/FM020_M1.png,data/split/test/FAMILY-36/MOTHER/FM036_M1.png,FAMILY-20,FAMILY-36,MOTHER,0.0,0.0,0,False,3,81
impostor,0,data/split/test/FAMILY-20/MOTHER/FM020_M1.png,data/split/test/FAMILY-37/MOTHER/FM037_M1.png,FAMILY-20,FAMILY-37,MOTHER,0.0,0.0,0,False,3,30
impostor,0,data/split/test/FAMILY-20/MOTHER/FM020_M1.png,data/split/test/FAMILY-42/MOTHER/FM042_M1.png,FAMILY-20,FAMILY-42,MOTHER,0.0,0.0,0,False,3,37
impostor,0,data/split/test/FAMILY-20/MOTHER/FM020_M1.png,data/split/test/FAMILY-48/MOTHER/FM048_M1.png,FAMILY-20,FAMILY-48,MOTHER,0.0,0.0,0,False,3,92
impostor,0,data/split/test/FAMILY-20/MOTHER/FM020_M1.png,data/split/test/FAMILY-54/MOTHER/FM054_M1.png,FAMILY-20,FAMILY-54,MOTHER,0.0,0.0,0,False,3,70
impostor,0,data/split/test/FAMILY-20/MOTHER/FM020_M1.png,data/split/test/FAMILY-65/MOTHER/FM065_M1.png,FAMILY-20,FAMILY-65,MOTHER,0.0,0.0,0,False,3,81
impostor,0,data/split/test/FAMILY-20/MOTHER/FM020_M1.png,data/split/test/FAMILY-66/MOTHER/FM066_M1.png,FAMILY-20,FAMILY-66,MOTHER,0.0,0.0,0,False,3,11
impostor,0,data/split/test/FAMILY-20/MOTHER/FM020_M1.png,data/split/test/FAMILY-67/MOTHER/FM067_M1.png,FAMILY-20,FAMILY-67,MOTHER,0.0,0.0,0,False,3,27
impostor,0,data/split/test/FAMILY-20/MOTHER/FM020_M1.png,data/split/test/FAMILY-78/MOTHER/FM078_M1.png,FAMILY-20,FAMILY-78,MOTHER,0.0,0.0,0,False,3,1
impostor,0,data/split/test/FAMILY-20/MOTHER/FM020_M1.png,data/split/test/FAMILY-9/MOTHER/FM009_M1.png,FAMILY-20,FAMILY-9,MOTHER,0.0,0.0,0,False,3,9
impostor,0,data/split/test/FAMILY-23/MOTHER/FM023_M1.png,data/split/test/FAMILY-36/MOTHER/FM036_M1.png,FAMILY-23,FAMILY-36,MOTHER,0.42,21.0,0,False,70,81
impostor,0,data/split/test/FAMILY-23/MOTHER/FM023_M1.png,data/split/test/FAMILY-37/MOTHER/FM037_M1.png,FAMILY-23,FAMILY-37,MOTHER,0.2,10.0,0,False,70,30
impostor,0,data/split/test/FAMILY-23/MOTHER/FM023_M1.png,data/split/test/FAMILY-42/MOTHER/FM042_M1.png,FAMILY-23,FAMILY-42,MOTHER,0.42,21.0,0,False,70,37
impostor,0,data/split/test/FAMILY-23/MOTHER/FM023_M1.png,data/split/test/FAMILY-48/MOTHER/FM048_M1.png,FAMILY-23,FAMILY-48,MOTHER,0.48,24.0,0,False,70,92
impostor,0,data/split/test/FAMILY-23/MOTHER/FM023_M1.png,data/split/test/FAMILY-54/MOTHER/FM054_M1.png,FAMILY-23,FAMILY-54,MOTHER,0.46,23.0,0,False,70,70
impostor,0,data/split/test/FAMILY-23/MOTHER/FM023_M1.png,data/split/test/FAMILY-65/MOTHER/FM065_M1.png,FAMILY-23,FAMILY-65,MOTHER,0.54,27.0,0,False,70,81
impostor,0,data/split/test/FAMILY-23/MOTHER/FM023_M1.png,data/split/test/FAMILY-66/MOTHER/FM066_M1.png,FAMILY-23,FAMILY-66,MOTHER,0.0,0.0,0,False,70,11
impostor,0,data/split/test/FAMILY-23/MOTHER/FM023_M1.png,data/split/test/FAMILY-67/MOTHER/FM067_M1.png,FAMILY-23,FAMILY-67,MOTHER,0.18,9.0,0,False,70,27
impostor,0,data/split/test/FAMILY-23/MOTHER/FM023_M1.png,data/split/test/FAMILY-78/MOTHER/FM078_M1.png,FAMILY-23,FAMILY-78,MOTHER,0.0,0.0,0,False,70,1
impostor,0,data/split/test/FAMILY-23/MOTHER/FM023_M1.png,data/split/test/FAMILY-9/MOTHER/FM009_M1.png,FAMILY-23,FAMILY-9,MOTHER,0.0,0.0,0,False,70,9
impostor,0,data/split/test/FAMILY-36/MOTHER/FM036_M1.png,data/split/test/FAMILY-37/MOTHER/FM037_M1.png,FAMILY-36,FAMILY-37,MOTHER,0.22,11.0,0,False,81,30
impostor,0,data/split/test/FAMILY-36/MOTHER/FM036_M1.png,data/split/test/FAMILY-42/MOTHER/FM042_M1.png,FAMILY-36,FAMILY-42,MOTHER,0.52,26.0,0,False,81,37
impostor,0,data/split/test/FAMILY-36/MOTHER/FM036_M1.png,data/split/test/FAMILY-48/MOTHER/FM048_M1.png,FAMILY-36,FAMILY-48,MOTHER,0.84,42.0,0,False,81,92
impostor,0,data/split/test/FAMILY-36/MOTHER/FM036_M1.png,data/split/test/FAMILY-54/MOTHER/FM054_M1.png,FAMILY-36,FAMILY-54,MOTHER,0.7,35.0,0,False,81,70
impostor,0,data/split/test/FAMILY-36/MOTHER/FM036_M1.png,data/split/test/FAMILY-65/MOTHER/FM065_M1.png,FAMILY-36,FAMILY-65,MOTHER,0.6,30.0,0,False,81,81
impostor,0,data/split/test/FAMILY-36/MOTHER/FM036_M1.png,data/split/test/FAMILY-66/MOTHER/FM066_M1.png,FAMILY-36,FAMILY-66,MOTHER,0.0,0.0,0,False,81,11
impostor,0,data/split/test/FAMILY-36/MOTHER/FM036_M1.png,data/split/test/FAMILY-67/MOTHER/FM067_M1.png,FAMILY-36,FAMILY-67,MOTHER,0.2,10.0,0,False,81,27
impostor,0,data/split/test/FAMILY-36/MOTHER/FM036_M1.png,data/split/test/FAMILY-78/MOTHER/FM078_M1.png,FAMILY-36,FAMILY-78,MOTHER,0.0,0.0,0,False,81,1
impostor,0,data/split/test/FAMILY-36/MOTHER/FM036_M1.png,data/split/test/FAMILY-9/MOTHER/FM009_M1.png,FAMILY-36,FAMILY-9,MOTHER,0.0,0.0,0,False,81,9
impostor,0,data/split/test/FAMILY-37/MOTHER/FM037_M1.png,data/split/test/FAMILY-42/MOTHER/FM042_M1.png,FAMILY-37,FAMILY-42,MOTHER,0.14,7.0,0,False,30,37
impostor,0,data/split/test/FAMILY-37/MOTHER/FM037_M1.png,data/split/test/FAMILY-48/MOTHER/FM048_M1.png,FAMILY-37,FAMILY-48,MOTHER,0.18,9.0,0,False,30,92
impostor,0,data/split/test/FAMILY-37/MOTHER/FM037_M1.png,data/split/test/FAMILY-54/MOTHER/FM054_M1.png,FAMILY-37,FAMILY-54,MOTHER,0.18,9.0,0,False,30,70
impostor,0,data/split/test/FAMILY-37/MOTHER/FM037_M1.png,data/split/test/FAMILY-65/MOTHER/FM065_M1.png,FAMILY-37,FAMILY-65,MOTHER,0.22,11.0,0,False,30,81
impostor,0,data/split/test/FAMILY-37/MOTHER/FM037_M1.png,data/split/test/FAMILY-66/MOTHER/FM066_M1.png,FAMILY-37,FAMILY-66,MOTHER,0.0,0.0,0,False,30,11
impostor,0,data/split/test/FAMILY-37/MOTHER/FM037_M1.png,data/split/test/FAMILY-67/MOTHER/FM067_M1.png,FAMILY-37,FAMILY-67,MOTHER,0.08,4.0,0,False,30,27
impostor,0,data/split/test/FAMILY-37/MOTHER/FM037_M1.png,data/split/test/FAMILY-78/MOTHER/FM078_M1.png,FAMILY-37,FAMILY-78,MOTHER,0.0,0.0,0,False,30,1
impostor,0,data/split/test/FAMILY-37/MOTHER/FM037_M1.png,data/split/test/FAMILY-9/MOTHER/FM009_M1.png,FAMILY-37,FAMILY-9,MOTHER,0.0,0.0,0,False,30,9
impostor,0,data/split/test/FAMILY-42/MOTHER/FM042_M1.png,data/split/test/FAMILY-48/MOTHER/FM048_M1.png,FAMILY-42,FAMILY-48,MOTHER,0.66,33.0,0,False,37,92
impostor,0,data/split/test/FAMILY-42/MOTHER/FM042_M1.png,data/split/test/FAMILY-54/MOTHER/FM054_M1.png,FAMILY-42,FAMILY-54,MOTHER,0.32,16.0,0,False,37,70
impostor,0,data/split/test/FAMILY-42/MOTHER/FM042_M1.png,data/split/test/FAMILY-65/MOTHER/FM065_M1.png,FAMILY-42,FAMILY-65,MOTHER,0.44,22.0,0,False,37,81
impostor,0,data/split/test/FAMILY-42/MOTHER/FM042_M1.png,data/split/test/FAMILY-66/MOTHER/FM066_M1.png,FAMILY-42,FAMILY-66,MOTHER,0.0,0.0,0,False,37,11
impostor,0,data/split/test/FAMILY-42/MOTHER/FM042_M1.png,data/split/test/FAMILY-67/MOTHER/FM067_M1.png,FAMILY-42,FAMILY-67,MOTHER,0.12,6.0,0,False,37,27
impostor,0,data/split/test/FAMILY-42/MOTHER/FM042_M1.png,data/split/test/FAMILY-78/MOTHER/FM078_M1.png,FAMILY-42,FAMILY-78,MOTHER,0.0,0.0,0,False,37,1
impostor,0,data/split/test/FAMILY-42/MOTHER/FM042_M1.png,data/split/test/FAMILY-9/MOTHER/FM009_M1.png,FAMILY-42,FAMILY-9,MOTHER,0.0,0.0,0,False,37,9
impostor,0,data/split/test/FAMILY-48/MOTHER/FM048_M1.png,data/split/test/FAMILY-54/MOTHER/FM054_M1.png,FAMILY-48,FAMILY-54,MOTHER,0.68,34.0,0,False,92,70
impostor,0,data/split/test/FAMILY-48/MOTHER/FM048_M1.png,data/split/test/FAMILY-65/MOTHER/FM065_M1.png,FAMILY-48,FAMILY-65,MOTHER,0.84,42.0,0,False,92,81
impostor,0,data/split/test/FAMILY-48/MOTHER/FM048_M1.png,data/split/test/FAMILY-66/MOTHER/FM066_M1.png,FAMILY-48,FAMILY-66,MOTHER,0.0,0.0,0,False,92,11
impostor,0,data/split/test/FAMILY-48/MOTHER/FM048_M1.png,data/split/test/FAMILY-67/MOTHER/FM067_M1.png,FAMILY-48,FAMILY-67,MOTHER,0.12,6.0,0,False,92,27
impostor,0,data/split/test/FAMILY-48/MOTHER/FM048_M1.png,data/split/test/FAMILY-78/MOTHER/FM078_M1.png,FAMILY-48,FAMILY-78,MOTHER,0.0,0.0,0,False,92,1
impostor,0,data/split/test/FAMILY-48/MOTHER/FM048_M1.png,data/split/test/FAMILY-9/MOTHER/FM009_M1.png,FAMILY-48,FAMILY-9,MOTHER,0.0,0.0,0,False,92,9
impostor,0,data/split/test/FAMILY-54/MOTHER/FM054_M1.png,data/split/test/FAMILY-65/MOTHER/FM065_M1.png,FAMILY-54,FAMILY-65,MOTHER,0.72,36.0,0,False,70,81
impostor,0,data/split/test/FAMILY-54/MOTHER/FM054_M1.png,data/split/test/FAMILY-66/MOTHER/FM066_M1.png,FAMILY-54,FAMILY-66,MOTHER,0.0,0.0,0,False,70,11
impostor,0,data/split/test/FAMILY-54/MOTHER/FM054_M1.png,data/split/test/FAMILY-67/MOTHER/FM067_M1.png,FAMILY-54,FAMILY-67,MOTHER,0.08,4.0,0,False,70,27
impostor,0,data/split/test/FAMILY-54/MOTHER/FM054_M1.png,data/split/test/FAMILY-78/MOTHER/FM078_M1.png,FAMILY-54,FAMILY-78,MOTHER,0.0,0.0,0,False,70,1
impostor,0,data/split/test/FAMILY-54/MOTHER/FM054_M1.png,data/split/test/FAMILY-9/MOTHER/FM009_M1.png,FAMILY-54,FAMILY-9,MOTHER,0.0,0.0,0,False,70,9
impostor,0,data/split/test/FAMILY-65/MOTHER/FM065_M1.png,data/split/test/FAMILY-66/MOTHER/FM066_M1.png,FAMILY-65,FAMILY-66,MOTHER,0.0,0.0,0,False,81,11
impostor,0,data/split/test/FAMILY-65/MOTHER/FM065_M1.png,data/split/test/FAMILY-67/MOTHER/FM067_M1.png,FAMILY-65,FAMILY-67,MOTHER,0.22,11.0,0,False,81,27
impostor,0,data/split/test/FAMILY-65/MOTHER/FM065_M1.png,data/split/test/FAMILY-78/MOTHER/FM078_M1.png,FAMILY-65,FAMILY-78,MOTHER,0.0,0.0,0,False,81,1
impostor,0,data/split/test/FAMILY-65/MOTHER/FM065_M1.png,data/split/test/FAMILY-9/MOTHER/FM009_M1.png,FAMILY-65,FAMILY-9,MOTHER,0.0,0.0,0,False,81,9
impostor,0,data/split/test/FAMILY-66/MOTHER/FM066_M1.png,data/split/test/FAMILY-67/MOTHER/FM067_M1.png,FAMILY-66,FAMILY-67,MOTHER,0.0,0.0,0,False,11,27
impostor,0,data/split/test/FAMILY-66/MOTHER/FM066_M1.png,data/split/test/FAMILY-78/MOTHER/FM078_M1.png,FAMILY-66,FAMILY-78,MOTHER,0.0,0.0,0,False,11,1
impostor,0,data/split/test/FAMILY-66/MOTHER/FM066_M1.png,data/split/test/FAMILY-9/MOTHER/FM009_M1.png,FAMILY-66,FAMILY-9,MOTHER,0.0,0.0,0,False,11,9
impostor,0,data/split/test/FAMILY-67/MOTHER/FM067_M1.png,data/split/test/FAMILY-78/MOTHER/FM078_M1.png,FAMILY-67,FAMILY-78,MOTHER,0.0,0.0,0,False,27,1
impostor,0,data/split/test/FAMILY-67/MOTHER/FM067_M1.png,data/split/test/FAMILY-9/MOTHER/FM009_M1.png,FAMILY-67,FAMILY-9,MOTHER,0.0,0.0,0,False,27,9
impostor,0,data/split/test/FAMILY-78/MOTHER/FM078_M1.png,data/split/test/FAMILY-9/MOTHER/FM009_M1.png,FAMILY-78,FAMILY-9,MOTHER,0.0,0.0,0,False,1,9
